3274,1,1053,1053,0
3308,1,1020,1020,0
3345,1,928,928,0
3375,1,1002,1002,0
3487,1,976,976,0
3909,1,1065,1065,0
3973,1,927,927,0
9200,1,1092,1092,0
9247,1,993,993,0
9262,1,991,991,0
9266,1,969,969,0
9291,1,1002,1002,0
10158,1,1020,1020,0
10178,1,1036,1036,0
10245,1,993,993,0
10246,1,1005,1005,0
10256,1,1073,1073,0
13008,1,1080,1080,0
13039,1,1117,1117,0
13055,1,1012,1012,0
13102,1,1099,1099,0
13110,1,1035,1035,0
13378,1,967,967,0
13899,1,933,933,0
31053,1,1084,1084,0
31367,1,1039,1039,0
31440,1,969,969,0
17063,1,1052,1052,0
19938,1,1103,1103,0
17127,1,1049,1049,0
17181,1,1125,1125,0
17967,1,1048,1048,0
19455,1,1088,1088,0
17174,1,1027,1027,0
20672,1,1086,1086,0
20733,1,986,986,0
20766,1,1053,1053,0
27067,1,1111,1111,0
19582,1,1026,1026,0
19584,1,1092,1092,0
19829,1,935,935,0
20035,1,1118,1118,0
20076,1,935,935,0
20082,1,981,981,0
20129,1,1058,1058,0
20141,1,1007,1007,0
20390,1,1040,1040,0
20434,1,937,937,0
20484,1,979,979,0
20522,1,908,908,0
20546,1,965,965,0
20549,1,1100,1100,0
20614,1,1002,1002,0
20655,1,966,966,0
20702,1,977,977,0
20740,1,1071,1071,0
20898,1,1099,1099,0
20901,1,1081,1081,0
27685,1,1039,1039,0
27145,1,1060,1060,0
27439,1,1066,1066,0
31864,1,1086,1086,0
27332,1,1025,1025,0
27508,1,1113,1113,0
27649,1,993,993,0
31201,1,1132,1132,0
31039,1,1074,1074,0
31412,1,1084,1084,0
31554,1,1069,1069,0
31774,1,1010,1010,0
31808,1,1138,1138,0
31581,1,994,994,0
31825,1,1081,1081,0
3031,1,1113,1113,0
3035,1,1057,1057,0
3075,1,916,916,0
3173,1,1110,1110,0
3251,1,1038,1038,0
3524,1,1035,1035,0
3561,1,937,937,0
3576,1,1056,1056,0
3623,1,1021,1021,0
3743,1,1043,1043,0
3629,1,1071,1071,0
9669,1,1070,1070,0
9849,1,1089,1089,0
9858,1,934,934,0
19108,1,1097,1097,0
3674,1,1049,1049,0
3759,1,917,917,0
3776,1,1123,1123,0
3863,1,1051,1051,0
3892,1,1071,1071,0
9294,1,1000,1000,0
9480,1,1003,1003,0
9836,1,921,921,0
13772,1,855,855,0
31004,1,911,911,0
9819,1,1052,1052,0
9975,1,992,992,0
9998,1,1074,1074,0
31919,1,1028,1028,0
10313,1,970,970,0
10444,1,981,981,0
10851,1,926,926,0
19233,1,935,935,0
19349,1,941,941,0
19697,1,991,991,0
10646,1,1057,1057,0
10653,1,1033,1033,0
10788,1,995,995,0
10825,1,1014,1014,0
10928,1,1067,1067,0
13111,1,1058,1058,0
13142,1,962,962,0
13205,1,1062,1062,0
13237,1,1082,1082,0
13250,1,1034,1034,0
13872,1,1040,1040,0
13957,1,993,993,0
31006,1,993,993,0
31179,1,1066,1066,0
31217,1,1081,1081,0
19325,1,1106,1106,0
19443,1,1133,1133,0
19462,1,1088,1088,0
19535,1,1110,1110,0
19570,1,1008,1008,0
31859,1,1042,1042,0
3721,1,1054,1054,0
4524,1,1098,1098,0
9359,1,983,983,0
9692,1,1061,1061,0
9741,1,1084,1084,0
4341,1,1166,1166,0
4529,1,1080,1080,0
14696,1,1063,1063,0
14950,1,1089,1089,0
20003,1,1045,1045,0
10733,1,1010,1010,0
10835,1,1044,1044,0
10977,1,948,948,0
