4001,0.516536,5866,3030,2836
4002,0.114708,6024,691,5333
4003,0.780369,5746,4484,1262
4004,0.215146,6061,1304,4757
4329,0.387772,6019,2334,3685
4330,0.0542942,7091,385,6706
4331,0.10853,6284,682,5602
4332,0.128117,6416,822,5594
5433,0.119153,5858,698,5160
5434,0.805067,5802,4671,1131
5435,0.355301,6555,2329,4226
5436,0.251228,5903,1483,4420
5461,0.104056,6016,626,5390
5462,0.245541,5551,1363,4188
5463,0.244026,6110,1491,4619
5464,0.75387,5879,4432,1447
5541,0.485516,6352,3084,3268
5542,0.124628,5705,711,4994
5543,0.218216,6324,1380,4944
5544,0.303777,5481,1665,3816
6237,0.0926629,6324,586,5738
6238,0.143015,5433,777,4656
6239,0.354545,6160,2184,3976
6240,0.445314,6263,2789,3474
6541,0.0910666,6347,578,5769
6542,0.558226,5659,3159,2500
6543,0.40721,5825,2372,3453
6544,0.214066,5517,1181,4336
4485,0.223497,5490,1227,4263
4486,0.365119,6072,2217,3855
4487,0.211915,5724,1213,4511
4488,0.491558,5686,2795,2891
4745,0.0929938,6323,588,5735
4746,0.116081,6797,789,6008
4747,0.117313,6862,805,6057
4748,0.364616,5658,2063,3595
5233,0.236272,6738,1592,5146
5234,0.0915281,6315,578,5737
5235,0.373453,6788,2535,4253
5236,0.304994,6187,1887,4300
5301,0.546054,5765,3148,2617
5302,0.389426,5996,2335,3661
5303,0.0691749,6751,467,6284
5304,0.72707,5844,4249,1595
5717,0.283162,5820,1648,4172
5718,0.228191,7130,1627,5503
5719,0.0848214,6496,551,5945
5720,0.137028,5539,759,4780
6589,0.563201,6060,3413,2647
6590,0.357212,6170,2204,3966
6591,0.296953,5580,1657,3923
6592,0.378464,6027,2281,3746
6729,0.493857,6512,3216,3296
6730,0.109266,6141,671,5470
6731,0.60868,5599,3408,2191
6732,0.492979,6552,3230,3322
3713,0.134463,5667,762,4905
3714,0.172974,5602,969,4633
3715,0.424364,5738,2435,3303
3716,0.0857371,6275,538,5737
1269,0.134533,5612,755,4857
1270,0.61138,6204,3793,2411
1271,0.384336,6895,2650,4245
1272,0.293128,5646,1655,3991
1825,0.607888,5705,3468,2237
1826,0.184618,5812,1073,4739
1827,0.253651,6505,1650,4855
1828,0.148436,6299,935,5364
1965,0.121552,5800,705,5095
1966,0.286892,5699,1635,4064
1967,0.171158,6754,1156,5598
1968,0.312249,5486,1713,3773
2833,0.498167,5727,2853,2874
2834,0.133573,5832,779,5053
2835,0.329809,6337,2090,4247
2836,0.213343,6820,1455,5365
2877,0.203888,6121,1248,4873
2878,0.226197,5535,1252,4283
2879,0.163394,7130,1165,5965
2880,0.125333,5625,705,4920
3253,0.382449,6746,2580,4166
3254,0.215265,5542,1193,4349
3255,0.502557,5671,2850,2821
3256,0.557017,6007,3346,2661
3489,0.502071,6037,3031,3006
3490,0.220538,5541,1222,4319
3491,0.726206,6052,4395,1657
3492,0.38917,6131,2386,3745
525,0.401491,5903,2370,3533
526,0.125305,5738,719,5019
527,0.280367,5878,1648,4230
528,0.076014,6854,521,6333
569,0.206383,5577,1151,4426
570,0.114789,6072,697,5375
571,0.292791,5632,1649,3983
572,0.117948,5867,692,5175
1365,0.134261,6182,830,5352
1366,0.115156,6044,696,5348
1367,0.0543998,7114,387,6727
1368,0.170955,5674,970,4704
1369,0.231681,7083,1641,5442
1370,0.244492,6581,1609,4972
1371,0.211113,6011,1269,4742
1372,0.238856,6573,1570,5003
1937,0.289989,5714,1657,4057
