293,1,1018,1018,0
294,1,982,982,0
388,1,983,983,0
389,1,1056,1056,0
390,1,1003,1003,0
403,1,1037,1037,0
404,1,1037,1037,0
295,1,1000,1000,0
322,1,1039,1039,0
384,1,966,966,0
385,1,979,979,0
391,1,1039,1039,0
392,1,916,916,0
375,1,986,986,0
376,1,1016,1016,0
386,1,950,950,0
397,1,973,973,0
398,1,956,956,0
435,1,988,988,0
436,1,1016,1016,0
451,1,1010,1010,0
452,1,1009,1009,0
453,1,997,997,0
409,1,1001,1001,0
433,1,972,972,0
434,1,986,986,0
635,1,992,992,0
636,1,985,985,0
637,1,1059,1059,0
638,1,1001,1001,0
537,1,1042,1042,0
593,1,965,965,0
594,1,989,989,0
595,1,1007,1007,0
596,1,979,979,0
627,1,984,984,0
628,1,994,994,0
538,1,963,963,0
539,1,1013,1013,0
603,1,1016,1016,0
604,1,954,954,0
611,1,973,973,0
612,1,1013,1013,0
590,1,1008,1008,0
591,1,1027,1027,0
592,1,1018,1018,0
625,1,954,954,0
626,1,1001,1001,0
540,1,995,995,0
783,1,1013,1013,0
980,1,954,954,0
983,1,979,979,0
984,1,1016,1016,0
890,1,971,971,0
897,1,988,988,0
898,1,1034,1034,0
913,1,1018,1018,0
914,1,986,986,0
