6727,0.306574,3164,970,2194
6728,0.316394,2873,909,1964
7427,0.349288,3092,1080,2012
7428,0.21898,3667,803,2864
7493,0.294574,3096,912,2184
7494,0.273453,3635,994,2641
7483,0.270018,3422,924,2498
7484,0.351033,3145,1104,2041
24691,0.407482,2994,1220,1774
24692,0.491525,2596,1276,1320
37353,0.352732,2818,994,1824
9071,0.395297,2679,1059,1620
9379,0.372785,3160,1178,1982
9380,0.441113,2768,1221,1547
12097,0.311831,3550,1107,2443
12098,0.200605,3634,729,2905
9719,0.290363,3196,928,2268
34271,0.292561,3213,940,2273
34272,0.274461,3199,878,2321
35501,0.28385,3065,870,2195
35502,0.320639,2941,943,1998
47219,0.318798,3096,987,2109
9955,0.52526,2593,1362,1231
9956,0.308878,3244,1002,2242
15067,0.234073,3516,823,2693
15068,0.282211,3058,863,2195
34985,0.3491,3277,1144,2133
10441,0.306473,2966,909,2057
10442,0.525992,2597,1366,1231
11039,0.260069,3203,833,2370
11040,0.311647,2859,891,1968
11248,0.265885,3242,862,2380
12893,0.378361,3161,1196,1965
12894,0.309292,3078,952,2126
13163,0.316044,3104,981,2123
13164,0.286902,3367,966,2401
41865,0.493272,2601,1283,1318
16502,0.252864,3492,883,2609
16521,0.257915,3664,945,2719
16522,0.436797,2935,1282,1653
31303,0.329997,3197,1055,2142
31304,0.38806,3149,1222,1927
25564,0.257722,3205,826,2379
33849,0.274897,3143,864,2279
33850,0.256753,3517,903,2614
33993,0.286506,3246,930,2316
33994,0.236003,3483,822,2661
44024,0.255013,3192,814,2378
46636,0.282935,3598,1018,2580
49623,0.293152,3227,946,2281
49624,0.326087,2990,975,2015
1181,0.344441,2941,1013,1928
1182,0.479294,2608,1250,1358
2959,0.324975,3031,985,2046
2960,0.305429,3297,1007,2290
34417,0.253483,3661,928,2733
4343,0.285944,3109,889,2220
4344,0.211739,3646,772,2874
5519,0.243702,3414,832,2582
5520,0.229715,3722,855,2867
12271,0.330779,3262,1079,2183
12272,0.312258,3353,1047,2306
5263,0.295396,3128,924,2204
5264,0.305218,3047,930,2117
30267,0.448964,2655,1192,1463
30268,0.399061,2982,1190,1792
36667,0.411607,2981,1227,1754
5747,0.28018,3562,998,2564
5748,0.243896,3522,859,2663
9627,0.214623,3597,772,2825
9628,0.211922,3657,775,2882
14433,0.234909,3512,825,2687
14434,0.371994,2828,1052,1776
6011,0.272727,3080,840,2240
6012,0.339478,2875,976,1899
6599,0.262006,3519,922,2597
6600,0.289292,3474,1005,2469
7439,0.306834,3585,1100,2485
7440,0.283958,3173,901,2272
8565,0.480209,2678,1286,1392
8566,0.327885,3059,1003,2056
9059,0.321697,2922,940,1982
9060,0.285877,3512,1004,2508
9072,0.224519,3483,782,2701
11413,0.257708,3438,886,2552
11414,0.290971,3234,941,2293
31401,0.349054,3329,1162,2167
31402,0.259362,3231,838,2393
46635,0.374584,3006,1126,1880
12135,0.219519,3699,812,2887
12136,0.391045,3015,1179,1836
35753,0.394605,3003,1185,1818
35754,0.268584,3686,990,2696
45825,0.471125,2632,1240,1392
37325,0.277439,3280,910,2370
37326,0.421291,2649,1116,1533
37481,0.348736,2770,966,1804
37482,0.418613,2869,1201,1668
37941,0.275921,3501,966,2535
37354,0.350485,3090,1083,2007
37669,0.336856,2933,988,1945
37670,0.300486,3085,927,2158
42343,0.370233,2963,1097,1866
42344,0.467466,2751,1286,1465
4139,0.303416,2986,906,2080
4140,0.376873,3070,1157,1913
11835,0.286522,3539,1014,2525
11836,0.346815,2794,969,1825
11888,0.254988,3408,869,2539
4867,0.326911,3322,1086,2236
4868,0.334971,3257,1091,2166
10385,0.295253,3160,933,2227
10386,0.34273,3157,1082,2075
26459,0.224993,3449,776,2673
11037,0.337421,3017,1018,1999
11038,0.323027,3396,1097,2299
18459,0.211007,3616,763,2853
18460,0.34957,3141,1098,2043
18640,0.294686,3105,915,2190
11887,0.283211,3139,889,2250
37167,0.243291,3428,834,2594
37168,0.37215,2851,1061,1790
18639,0.384485,2952,1135,1817
39007,0.235988,3390,800,2590
39008,0.372263,3288,1224,2064
20423,0.318711,3009,959,2050
20424,0.380546,3043,1158,1885
26725,0.352744,3280,1157,2123
26726,0.278253,3159,879,2280
38309,0.232216,3402,790,2612
24169,0.304149,3278,997,2281
24170,0.1984,3750,744,3006
24435,0.308427,2931,904,2027
24436,0.331067,2942,974,1968
27633,0.335918,2837,953,1884
27634,0.423579,2604,1103,1501
26441,0.290303,3269,949,2320
26442,0.409109,2547,1042,1505
26597,0.375084,2986,1120,1866
26598,0.461847,2739,1265,1474
27461,0.219801,3626,797,2829
26460,0.330506,3301,1091,2210
27462,0.229412,3400,780,2620
38310,0.292109,3485,1018,2467
51411,0.307035,3042,934,2108
51412,0.268717,3219,865,2354
39997,0.352842,2973,1049,1924
39998,0.285986,3675,1051,2624
50020,0.265199,3224,855,2369
51535,0.279478,3757,1050,2707
51536,0.538286,2625,1413,1212
10415,0.420195,2763,1161,1602
10416,0.408872,2908,1189,1719
20531,0.274132,3170,869,2301
20532,0.327986,3491,1145,2346
22760,0.281452,3251,915,2336
20439,0.250564,3544,888,2656
20440,0.213212,3724,794,2930
28515,0.320215,2973,952,2021
28516,0.364917,3124,1140,1984
42225,0.242424,3531,856,2675
42226,0.252184,3319,837,2482
20442,0.322997,2870,927,1943
22983,0.251236,3439,864,2575
22984,0.283939,3300,937,2363
23291,0.277662,3371,936,2435
23292,0.352489,2993,1055,1938
20445,0.474801,2639,1253,1386
20446,0.343956,2887,993,1894
29779,0.462963,2862,1325,1537
29780,0.32778,2941,964,1977
39827,0.379068,2704,1025,1679
21723,0.264589,3273,866,2407
21724,0.463858,2587,1200,1387
43497,0.264042,3454,912,2542
43498,0.26231,3229,847,2382
50411,0.397744,2748,1093,1655
50412,0.209188,3657,765,2892
22735,0.404754,2861,1158,1703
22736,0.358846,3188,1144,2044
28501,0.294221,3426,1008,2418
28502,0.344646,3035,1046,1989
29832,0.429593,2656,1141,1515
22759,0.205562,3668,754,2914
24695,0.267,3397,907,2490
24696,0.462885,2627,1216,1411
26039,0.224953,3703,833,2870
26040,0.207516,3619,751,2868
50019,0.302333,3043,920,2123
29831,0.272785,3171,865,2306
42291,0.240622,3599,866,2733
42292,0.228045,3530,805,2725
39828,0.303012,3353,1016,2337
50777,0.345049,3272,1129,2143
50778,0.313208,3180,996,2184
2769,0.23112,3509,811,2698
2770,0.398051,2874,1144,1730
4589,0.386394,2984,1153,1831
4590,0.208037,3658,761,2897
7331,0.303991,3408,1036,2372
3907,0.238616,3382,807,2575
3908,0.28226,3681,1039,2642
9505,0.346932,3064,1063,2001
9506,0.522064,2674,1396,1278
14128,0.297238,3186,947,2239
4550,0.218296,3651,797,2854
4687,0.31681,3147,997,2150
4688,0.317359,2984,947,2037
32761,0.288407,3183,918,2265
32762,0.338012,3420,1156,2264
6907,0.380952,2646,1008,1638
6908,0.40048,2919,1169,1750
20431,0.333992,3036,1014,2022
20432,0.298931,2994,895,2099
20441,0.266973,3697,987,2710
14127,0.289491,3102,898,2204
31101,0.319096,3231,1031,2200
31102,0.27803,3309,920,2389
34639,0.301459,3085,930,2155
34640,0.272214,3365,916,2449
15195,0.252958,3550,898,2652
15196,0.312562,3033,948,2085
17005,0.286193,3281,939,2342
17006,0.321685,3062,985,2077
30033,0.352136,2996,1055,1941
30034,0.474093,2702,1281,1421
30519,0.212835,3693,786,2907
