8307,1,1091,1091,0
8308,1,1067,1067,0
8427,1,1013,1013,0
8428,1,1062,1062,0
8593,1,1072,1072,0
8594,1,1041,1041,0
8645,1,1028,1028,0
8646,1,1062,1062,0
8761,1,1069,1069,0
8762,1,1081,1081,0
8821,1,1088,1088,0
8822,1,1147,1147,0
9059,1,1019,1019,0
9060,1,1045,1045,0
9147,1,1059,1059,0
9148,1,1008,1008,0
8691,1,1004,1004,0
8692,1,1042,1042,0
8897,1,1089,1089,0
8898,1,1046,1046,0
9305,1,1061,1061,0
9306,1,1063,1063,0
9373,1,1031,1031,0
9374,1,1047,1047,0
9375,1,1086,1086,0
9376,1,1005,1005,0
9377,1,1066,1066,0
9378,1,1079,1079,0
9411,1,1013,1013,0
9412,1,1085,1085,0
9415,1,1024,1024,0
9416,1,981,981,0
9417,1,1082,1082,0
9418,1,1038,1038,0
9439,1,1039,1039,0
9440,1,1016,1016,0
9443,1,1028,1028,0
9444,1,1115,1115,0
9457,1,1021,1021,0
9458,1,1116,1116,0
9517,1,1066,1066,0
9518,1,1049,1049,0
9563,1,1029,1029,0
9564,1,1059,1059,0
9591,1,1072,1072,0
9592,1,1025,1025,0
9767,1,1083,1083,0
9768,1,1085,1085,0
9771,1,983,983,0
9772,1,1008,1008,0
9785,1,1080,1080,0
9786,1,1032,1032,0
1547,1,1113,1113,0
1548,1,1074,1074,0
1627,1,1060,1060,0
1628,1,1063,1063,0
1707,1,1026,1026,0
1708,1,1039,1039,0
4987,1,1070,1070,0
4988,1,1125,1125,0
5583,1,1112,1112,0
5584,1,1069,1069,0
8113,1,1013,1013,0
8114,1,1025,1025,0
8605,1,1006,1006,0
8606,1,1017,1017,0
8607,1,1095,1095,0
8608,1,1026,1026,0
8641,1,1088,1088,0
8642,1,1043,1043,0
8657,1,1093,1093,0
8658,1,1053,1053,0
10891,1,1082,1082,0
10892,1,1047,1047,0
10923,1,1036,1036,0
10924,1,1021,1021,0
10939,1,1038,1038,0
10940,1,1078,1078,0
10945,1,1048,1048,0
10946,1,1070,1070,0
10951,1,1049,1049,0
10952,1,1003,1003,0
10979,1,1043,1043,0
10980,1,1026,1026,0
11007,1,1038,1038,0
11008,1,1061,1061,0
11029,1,1088,1088,0
11030,1,1068,1068,0
11033,1,1018,1018,0
11034,1,1093,1093,0
11039,1,1063,1063,0
11040,1,1116,1116,0
8629,1,1016,1016,0
8630,1,1107,1107,0
8651,1,1051,1051,0
8652,1,1076,1076,0
8667,1,1099,1099,0
8668,1,1036,1036,0
8671,1,1003,1003,0
8672,1,994,994,0
8683,1,1055,1055,0
8684,1,1038,1038,0
8689,1,1108,1108,0
8690,1,1027,1027,0
8719,1,1033,1033,0
8720,1,968,968,0
8743,1,1071,1071,0
8744,1,1017,1017,0
8807,1,1106,1106,0
8808,1,1110,1110,0
8905,1,996,996,0
8906,1,1032,1032,0
8911,1,1023,1023,0
8912,1,1061,1061,0
8969,1,1081,1081,0
8970,1,1074,1074,0
8981,1,1047,1047,0
8982,1,1074,1074,0
9069,1,1048,1048,0
9070,1,1013,1013,0
9151,1,1032,1032,0
9152,1,1081,1081,0
9159,1,994,994,0
9160,1,1002,1002,0
9229,1,1015,1015,0
9230,1,1052,1052,0
9247,1,1020,1020,0
9248,1,1073,1073,0
9261,1,1018,1018,0
9262,1,970,970,0
9269,1,1083,1083,0
9270,1,1026,1026,0
9273,1,1080,1080,0
9274,1,1009,1009,0
9291,1,1043,1043,0
9292,1,1066,1066,0
9301,1,1041,1041,0
9302,1,1037,1037,0
9341,1,1010,1010,0
9342,1,1097,1097,0
9371,1,1084,1084,0
9372,1,1036,1036,0
9381,1,1009,1009,0
9382,1,1065,1065,0
9407,1,972,972,0
9408,1,991,991,0
9421,1,1047,1047,0
9422,1,1044,1044,0
9441,1,1051,1051,0
9442,1,1057,1057,0
9459,1,1087,1087,0
9460,1,1071,1071,0
9673,1,1098,1098,0
9674,1,996,996,0
45,1,1011,1011,0
46,1,1068,1068,0
53,1,1047,1047,0
54,1,998,998,0
2593,1,1034,1034,0
2594,1,1070,1070,0
3127,1,1074,1074,0
3128,1,1109,1109,0
3403,1,1020,1020,0
3404,1,1038,1038,0
4167,1,1027,1027,0
4168,1,1068,1068,0
4761,1,1080,1080,0
4762,1,1130,1130,0
4889,1,1096,1096,0
4890,1,1112,1112,0
4937,1,1115,1115,0
4938,1,1026,1026,0
5055,1,1064,1064,0
5056,1,989,989,0
5435,1,1041,1041,0
5436,1,1045,1045,0
5599,1,1008,1008,0
5600,1,1030,1030,0
8231,1,1028,1028,0
8232,1,1064,1064,0
8375,1,1054,1054,0
