756,1,1151,1151,0
757,1,967,967,0
758,1,1031,1031,0
759,1,982,982,0
760,1,1018,1018,0
962,1,1119,1119,0
963,1,1150,1150,0
964,1,1106,1106,0
965,1,1109,1109,0
1453,1,1125,1125,0
1454,1,1134,1134,0
1455,1,1178,1178,0
956,1,1173,1173,0
960,1,985,985,0
961,1,1106,1106,0
1281,1,1103,1103,0
1282,1,964,964,0
1283,1,1114,1114,0
1284,1,1047,1047,0
1285,1,1112,1112,0
1451,1,977,977,0
1452,1,1090,1090,0
957,1,1021,1021,0
958,1,1047,1047,0
959,1,975,975,0
156,1,1152,1152,0
157,1,994,994,0
158,1,1090,1090,0
159,1,1104,1104,0
160,1,1035,1035,0
681,1,1025,1025,0
682,1,1083,1083,0
683,1,1018,1018,0
1046,1,1115,1115,0
1047,1,1101,1101,0
1048,1,1143,1143,0
1049,1,1025,1025,0
1050,1,1093,1093,0
684,1,1020,1020,0
685,1,1039,1039,0
1521,1,968,968,0
1522,1,1012,1012,0
1523,1,1136,1136,0
1524,1,1118,1118,0
1525,1,1017,1017,0
1622,1,996,996,0
1623,1,1016,1016,0
1624,1,971,971,0
1625,1,1028,1028,0
1621,1,999,999,0
421,1,1152,1152,0
422,1,934,934,0
423,1,1035,1035,0
424,1,981,981,0
425,1,940,940,0
566,1,1038,1038,0
567,1,1131,1131,0
568,1,1112,1112,0
569,1,1022,1022,0
570,1,1121,1121,0
876,1,966,966,0
877,1,979,979,0
1280,1,1036,1036,0
448,1,1060,1060,0
896,1,1130,1130,0
897,1,1057,1057,0
898,1,1153,1153,0
899,1,1035,1035,0
900,1,1108,1108,0
1041,1,1114,1114,0
1042,1,1043,1043,0
1043,1,985,985,0
446,1,1035,1035,0
447,1,1134,1134,0
1044,1,1012,1012,0
1045,1,1105,1105,0
449,1,993,993,0
450,1,986,986,0
891,1,1105,1105,0
892,1,1107,1107,0
893,1,1072,1072,0
894,1,1000,1000,0
895,1,1128,1128,0
1136,1,1123,1123,0
1137,1,986,986,0
606,1,973,973,0
1240,1,985,985,0
1460,1,1025,1025,0
611,1,1129,1129,0
612,1,1126,1126,0
613,1,974,974,0
614,1,1025,1025,0
615,1,1015,1015,0
766,1,1039,1039,0
767,1,1002,1002,0
1128,1,991,991,0
1129,1,1046,1046,0
1138,1,1032,1032,0
1616,1,1008,1008,0
1617,1,1152,1152,0
1618,1,1072,1072,0
878,1,1076,1076,0
879,1,1163,1163,0
880,1,1119,1119,0
1276,1,1141,1141,0
1528,1,1005,1005,0
1529,1,1162,1162,0
141,1,954,954,0
142,1,957,957,0
143,1,1016,1016,0
144,1,1131,1131,0
145,1,1037,1037,0
176,1,1157,1157,0
177,1,1053,1053,0
178,1,976,976,0
179,1,1011,1011,0
180,1,975,975,0
768,1,1057,1057,0
769,1,1092,1092,0
